id,source_id,project_id,organization_id,contract_id,verbatim_quote,claim_text,claim_type,evidence_strength,corroboration_status
wba_clm_01HREAL300,wba_src_01HREAL253,wba_prj_01HREAL180,wba_org_01HREAL229,,Cairo Metro Line 3 Phase 3 17.7km built by Colas Rail/Vinci.,Colas Rail/Vinci built Cairo Metro Line 3 Phase 3 17.7km.,award,officially_reported,uncorroborated
wba_clm_01HREAL301,wba_src_01HREAL254,wba_prj_01HREAL181,wba_org_01HREAL230,,Romainville Solar PV 5MW built by Masdar.,Masdar built Romainville Solar PV 5MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL302,wba_src_01HREAL255,wba_prj_01HREAL182,wba_org_01HREAL231,,Karpowership Freetown 65MW built by Karpowership.,Karpowership built Karpowership Freetown 65MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL303,wba_src_01HREAL256,wba_prj_01HREAL183,wba_org_01HREAL232,,Ruzizi III Hydropower 147MW built by Sinohydro.,Sinohydro built Ruzizi III Hydropower 147MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL304,wba_src_01HREAL257,wba_prj_01HREAL184,wba_org_01HREAL111,,Dekemhare Solar Plant 30MW built by SFECO Group.,SFECO Group built Dekemhare Solar Plant 30MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL305,wba_src_01HREAL258,wba_prj_01HREAL185,wba_org_01HREAL220,,Ghoubet Wind Farm 60MW built by Siemens Gamesa.,Siemens Gamesa built Ghoubet Wind Farm 60MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL306,wba_src_01HREAL259,wba_prj_01HREAL186,wba_org_01HREAL235,,Aysha Wind Farm 120MW built by Siemens Gamesa/CGCOC.,Siemens Gamesa/CGCOC built Aysha Wind Farm 120MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL307,wba_src_01HREAL260,wba_prj_01HREAL187,wba_org_01HREAL236,,Toshka Mubarak Pumping Station 21-pump built by Kvaerner Construction.,Kvaerner Construction built Toshka Mubarak Pumping Station 21-pump.,award,officially_reported,uncorroborated
wba_clm_01HREAL308,wba_src_01HREAL261,wba_prj_01HREAL188,wba_org_01HREAL237,,Atuabo Gas Processing Plant 150mmscfd built by Sinopec.,Sinopec built Atuabo Gas Processing Plant 150mmscfd.,award,officially_reported,uncorroborated
wba_clm_01HREAL309,wba_src_01HREAL262,wba_prj_01HREAL189,wba_org_01HREAL238,,NLNG Train 7 Bonny Island 8mtpa built by Saipem/Chiyoda/Daewoo JV.,Saipem/Chiyoda/Daewoo JV built NLNG Train 7 Bonny Island 8mtpa.,award,officially_reported,uncorroborated
wba_clm_01HREAL310,wba_src_01HREAL263,wba_prj_01HREAL190,wba_org_01HREAL081,,Redstone CSP 100MW Tower built by ACWA Power.,ACWA Power built Redstone CSP 100MW Tower.,award,officially_reported,uncorroborated
wba_clm_01HREAL311,wba_src_01HREAL264,wba_prj_01HREAL191,wba_org_01HREAL240,,Rades Combined Cycle 471MW built by Mitsubishi Hitachi Power Systems.,Mitsubishi Hitachi Power Systems built Rades Combined Cycle 471MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL312,wba_src_01HREAL265,wba_prj_01HREAL192,wba_org_01HREAL121,,Tilenga Central Processing Facility 190kbpd built by TotalEnergies.,TotalEnergies built Tilenga Central Processing Facility 190kbpd.,award,officially_reported,uncorroborated
wba_clm_01HREAL313,wba_src_01HREAL266,wba_prj_01HREAL193,wba_org_01HREAL242,,Cabinda Refinery 60kbpd Phase I built by Gemcorp Capital.,Gemcorp Capital built Cabinda Refinery 60kbpd Phase I.,award,officially_reported,uncorroborated
wba_clm_01HREAL314,wba_src_01HREAL267,wba_prj_01HREAL194,wba_org_01HREAL243,,Tobene IPP 96MW built by MAN Energy Solutions.,MAN Energy Solutions built Tobene IPP 96MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL315,wba_src_01HREAL268,wba_prj_01HREAL195,wba_org_01HREAL244,,Azito Thermal Power Plant Phase IV 253MW built by GE Vernova.,GE Vernova built Azito Thermal Power Plant Phase IV 253MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL316,wba_src_01HREAL269,wba_prj_01HREAL196,wba_org_01HREAL245,,Amaria Hydropower Dam 300MW built by TBEA Co Ltd.,TBEA Co Ltd built Amaria Hydropower Dam 300MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL317,wba_src_01HREAL270,wba_prj_01HREAL197,wba_org_01HREAL246,,Sendje Hydropower Plant 200MW built by Duglas Alliance Ltd.,Duglas Alliance Ltd built Sendje Hydropower Plant 200MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL318,wba_src_01HREAL271,wba_prj_01HREAL198,wba_org_01HREAL247,,Singida Wind Farm 100MW Phase I built by Windlab.,Windlab built Singida Wind Farm 100MW Phase I.,award,officially_reported,uncorroborated
wba_clm_01HREAL319,wba_src_01HREAL272,wba_prj_01HREAL199,wba_org_01HREAL248,,Malagarasi Hydropower 32.5MW built by Mota-Engil/Andritz.,Mota-Engil/Andritz built Malagarasi Hydropower 32.5MW.,award,officially_reported,uncorroborated
wba_clm_01HREAL320,wba_src_01HREAL273,wba_prj_01HREAL200,wba_org_01HREAL249,,Mombasa Port Phase 2 by CHEC/JICA.,CHEC built Mombasa Port Phase 2.,award,officially_reported,uncorroborated
wba_clm_01HREAL321,wba_src_01HREAL274,wba_prj_01HREAL201,wba_org_01HREAL088,wba_ctr_01HREAL200,China State Construction is the contractor for Glo-Djigbe International Airport in Benin.,China State Construction is EPC contractor for Glo-Djigbe Airport Benin.,award,credibly_reported,uncorroborated
wba_clm_01HREAL322,wba_src_01HREAL274,wba_prj_01HREAL201,,,Glo-Djigbe Airport is under construction in Benin.,Glo-Djigbe Airport construction started in Benin.,status,credibly_reported,uncorroborated
wba_clm_01HREAL323,wba_src_01HREAL275,wba_prj_01HREAL202,wba_org_01HREAL152,wba_ctr_01HREAL201,China Harbour Engineering Company is contractor for Ouagadougou-Bobo Dioulasso highway 333km.,CHEC is contractor for Ouaga-Bobo highway 333km.,award,credibly_reported,uncorroborated
wba_clm_01HREAL324,wba_src_01HREAL275,wba_prj_01HREAL202,,,Ouagadougou-Bobo highway is proposed in Burkina Faso.,Ouaga-Bobo highway is proposed in Burkina Faso.,status,credibly_reported,uncorroborated
wba_clm_01HREAL325,wba_src_01HREAL276,wba_prj_01HREAL203,wba_org_01HREAL254,wba_ctr_01HREAL202,"CSCEC constructed the 376 km Pointe-Noire Brazzaville Road Phase 2, completed 3 October 2015.",CSCEC constructed Pointe-Noire Brazzaville Road Phase 2 completed 3 October 2015.,award,confirmed,uncorroborated
wba_clm_01HREAL326,wba_src_01HREAL277,wba_prj_01HREAL204,wba_org_01HREAL256,wba_ctr_01HREAL203,China Geo-Engineering Corporation is contractor for Moheli ring road section 18km.,China Geo-Engineering is contractor for Moheli ring road 18km.,award,officially_reported,uncorroborated
wba_clm_01HREAL327,wba_src_01HREAL278,wba_prj_01HREAL205,wba_org_01HREAL258,wba_ctr_01HREAL204,Albayrak Group is contractor for Banjul port fourth expansion.,Albayrak Group is contractor for Banjul port fourth expansion.,award,credibly_reported,uncorroborated
wba_clm_01HREAL328,wba_src_01HREAL279,wba_prj_01HREAL206,wba_org_01HREAL152,wba_ctr_01HREAL205,China Harbour Engineering Company is proposed contractor for Bissau port rehabilitation.,CHEC is proposed contractor for Bissau port rehabilitation.,award,probable,uncorroborated
wba_clm_01HREAL329,wba_src_01HREAL280,wba_prj_01HREAL207,wba_org_01HREAL001,wba_ctr_01HREAL206,Mount Coffee hydropower extension 88MW is proposed in Liberia with SinoHydro.,Mount Coffee 88MW extension is proposed in Liberia with SinoHydro.,status,probable,uncorroborated
wba_clm_01HREAL330,wba_src_01HREAL281,wba_prj_01HREAL208,wba_org_01HREAL088,wba_ctr_01HREAL207,China State Construction is contractor for Misrata free zone port expansion in Libya.,China State Construction is contractor for Misrata port expansion Libya.,award,credibly_reported,uncorroborated
wba_clm_01HREAL331,wba_src_01HREAL282,wba_prj_01HREAL209,wba_org_01HREAL001,wba_ctr_01HREAL208,Sinohydro is contractor for Bamako-Bure road Mali section.,Sinohydro is contractor for Bamako-Bure road Mali.,award,probable,uncorroborated
wba_clm_01HREAL332,wba_src_01HREAL283,wba_prj_01HREAL210,wba_org_01HREAL152,wba_ctr_01HREAL209,China Harbour Engineering is contractor for Bangui river port modernization.,China Harbour is contractor for Bangui river port.,award,probable,uncorroborated
wba_clm_01HREAL333,wba_src_01HREAL284,wba_prj_01HREAL211,wba_org_01HREAL088,,CSCEC is proposed contractor for Antananarivo Toamasina highway 210km Madagascar.,CSCEC is proposed contractor for Antananarivo Toamasina highway.,award,probable,uncorroborated
wba_clm_01HREAL334,wba_src_01HREAL285,wba_prj_01HREAL212,wba_org_01HREAL152,wba_ctr_01HREAL212,China Harbour is contractor for Nouakchott port phase 2 Mauritania.,China Harbour is contractor for Nouakchott port phase 2.,award,credibly_reported,uncorroborated
wba_clm_01HREAL335,wba_src_01HREAL286,wba_prj_01HREAL213,wba_org_01HREAL152,wba_ctr_01HREAL213,China Harbour is contractor for Port Louis harbour Mauritius.,China Harbour is contractor for Port Louis harbour.,award,credibly_reported,uncorroborated
wba_clm_01HREAL336,wba_src_01HREAL287,wba_prj_01HREAL214,wba_org_01HREAL001,wba_ctr_01HREAL214,Sino Hydro is contractor for Mangochi water supply Malawi.,Sino Hydro is contractor for Mangochi water.,award,probable,uncorroborated
wba_clm_01HREAL337,wba_src_01HREAL288,wba_prj_01HREAL215,wba_org_01HREAL088,wba_ctr_01HREAL215,China State Construction is contractor for Walvis Bay corridor Namibia.,CSCEC is contractor for Walvis Bay corridor.,award,credibly_reported,uncorroborated
wba_clm_01HREAL338,wba_src_01HREAL289,wba_prj_01HREAL216,wba_org_01HREAL088,wba_ctr_01HREAL216,CSCEC is proposed contractor for Khartoum new bridge Sudan.,CSCEC is proposed contractor for Khartoum bridge.,award,probable,uncorroborated
wba_clm_01HREAL339,wba_src_01HREAL290,wba_prj_01HREAL217,wba_org_01HREAL002,wba_ctr_01HREAL217,PowerChina is contractor for Juba power distribution South Sudan.,PowerChina is contractor for Juba distribution.,award,credibly_reported,uncorroborated
wba_clm_01HREAL340,wba_src_01HREAL291,wba_prj_01HREAL218,wba_org_01HREAL152,wba_ctr_01HREAL218,China Harbour is proposed contractor for Sao Tome airport modernization.,China Harbour is proposed contractor for Sao Tome airport.,award,probable,uncorroborated
wba_clm_01HREAL341,wba_src_01HREAL292,wba_prj_01HREAL219,wba_org_01HREAL001,wba_ctr_01HREAL219,Sinohydro is contractor for Mbabane bypass Eswatini.,Sinohydro is contractor for Mbabane bypass.,award,probable,uncorroborated
wba_clm_01HREAL342,wba_src_01HREAL293,wba_prj_01HREAL220,wba_org_01HREAL088,wba_ctr_01HREAL220,China State Construction is proposed contractor for Victoria port Seychelles.,CSCEC is proposed contractor for Victoria port.,award,probable,uncorroborated
wba_clm_01HREAL343,wba_src_01HREAL294,wba_prj_01HREAL221,wba_org_01HREAL042,wba_ctr_01HREAL221,CGCOC Group is contractor for Ndjamena water treatment Chad.,CGCOC is contractor for Ndjamena water.,award,credibly_reported,uncorroborated
wba_clm_01HREAL344,wba_src_01HREAL295,wba_prj_01HREAL222,wba_org_01HREAL007,wba_ctr_01HREAL222,China Road and Bridge is proposed contractor for Lome bypass Togo.,CRBC is proposed contractor for Lome bypass.,award,probable,uncorroborated
wba_clm_01HREAL345,wba_src_01HREAL296,wba_prj_01HREAL223,wba_org_01HREAL007,wba_ctr_01HREAL223,China Road and Bridge is contractor for Cotton Road second phase Benin.,CRBC is contractor for Cotton Road Benin.,award,probable,uncorroborated
wba_clm_01HREAL346,wba_src_01HREAL297,wba_prj_01HREAL224,wba_org_01HREAL001,wba_ctr_01HREAL224,Sinohydro is contractor for Zagtouli solar extension Burkina.,Sinohydro is contractor for Zagtouli extension.,award,probable,uncorroborated
wba_clm_01HREAL347,wba_src_01HREAL298,wba_prj_01HREAL225,wba_org_01HREAL007,wba_ctr_01HREAL225,China Road and Bridge is proposed contractor for Occidental port Congo.,CRBC is proposed contractor for Occidental port.,award,probable,uncorroborated
wba_clm_01HREAL348,wba_src_01HREAL299,wba_prj_01HREAL226,wba_org_01HREAL001,wba_ctr_01HREAL226,China Shenyang is contractor for Moroni power plant Comoros.,China Shenyang is contractor for Moroni power.,award,credibly_reported,uncorroborated
wba_clm_01HREAL349,wba_src_01HREAL300,wba_prj_01HREAL227,wba_org_01HREAL001,wba_ctr_01HREAL227,Sinohydro is contractor for Brikama road Gambia.,Sinohydro is contractor for Brikama road.,award,probable,uncorroborated
wba_clm_01HREAL350,wba_src_01HREAL301,wba_prj_01HREAL228,wba_org_01HREAL001,wba_ctr_01HREAL228,Mota-Engil is proposed contractor for Cacheu port Guinea-Bissau.,Mota-Engil is proposed contractor for Cacheu port.,award,probable,uncorroborated
wba_clm_01HREAL351,wba_src_01HREAL302,wba_prj_01HREAL229,wba_org_01HREAL152,wba_ctr_01HREAL229,China Harbour is proposed contractor for Buchanan port Liberia.,China Harbour is proposed contractor for Buchanan port.,award,probable,uncorroborated
wba_clm_01HREAL352,wba_src_01HREAL303,wba_prj_01HREAL230,wba_org_01HREAL014,wba_ctr_01HREAL230,China Railway Group is proposed contractor for Tripoli metro Libya.,CREC is proposed contractor for Tripoli metro.,award,probable,uncorroborated
wba_clm_01HREAL353,wba_src_01HREAL304,wba_prj_01HREAL231,wba_org_01HREAL152,,China Harbour is proposed contractor for Nouadhibou port Mauritania.,China Harbour is proposed contractor for Nouadhibou port.,award,probable,uncorroborated
wba_clm_01HREAL354,wba_src_01HREAL305,wba_prj_01HREAL232,,,Larsen and Toubro is proposed contractor for Mauritius light rail phase 2.,Larsen and Toubro is proposed contractor for Mauritius LRT2.,award,probable,uncorroborated
wba_clm_01HREAL355,wba_src_01HREAL306,wba_prj_01HREAL233,wba_org_01HREAL001,,Sino Hydro is contractor for Lilongwe water project Malawi.,Sino Hydro is contractor for Lilongwe water.,award,probable,uncorroborated
wba_clm_01HREAL356,wba_src_01HREAL307,wba_prj_01HREAL234,wba_org_01HREAL152,,China Harbour is proposed contractor for Windhoek bypass Namibia.,China Harbour is proposed contractor for Windhoek bypass.,award,probable,uncorroborated
wba_clm_01HREAL357,wba_src_01HREAL308,wba_prj_01HREAL235,wba_org_01HREAL001,,Sinohydro is contractor for Roseires dam heightening Sudan.,Sinohydro is contractor for Roseires dam.,award,credibly_reported,uncorroborated
wba_clm_01HREAL358,wba_src_01HREAL309,wba_prj_01HREAL236,wba_org_01HREAL001,,Shandong Hi-Speed is contractor for Juba-Bor road South Sudan.,Shandong Hi-Speed is contractor for Juba-Bor road.,award,probable,uncorroborated
wba_clm_01HREAL359,wba_src_01HREAL310,wba_prj_01HREAL237,wba_org_01HREAL152,,China Harbour is proposed contractor for Neves deep port Sao Tome.,China Harbour is proposed contractor for Neves port.,award,probable,uncorroborated
wba_clm_01HREAL360,wba_src_01HREAL311,wba_prj_01HREAL238,wba_org_01HREAL001,,Stefanutti Stocks is contractor for Manzini highway Eswatini with Sinohydro JV.,Stefanutti Stocks is contractor for Manzini highway.,award,probable,uncorroborated
wba_clm_01HREAL361,wba_src_01HREAL312,wba_prj_01HREAL239,wba_org_01HREAL088,,China State Construction is contractor for Mahe hospital Seychelles.,CSCEC is contractor for Mahe hospital.,award,probable,uncorroborated
wba_clm_01HREAL362,wba_src_01HREAL313,wba_prj_01HREAL240,wba_org_01HREAL042,,CGCOC is proposed contractor for Ndjamena bridge Chad.,CGCOC is proposed contractor for Ndjamena bridge.,award,probable,uncorroborated
wba_clm_01HREAL363,wba_src_01HREAL314,wba_prj_01HREAL241,wba_org_01HREAL152,,China Harbour is contractor for Lome 4th berth Togo with Bollore JV.,China Harbour is contractor for Lome 4th berth.,award,probable,uncorroborated
wba_clm_01HREAL364,wba_src_01HREAL315,wba_prj_01HREAL242,wba_org_01HREAL042,,CGCOC is contractor for Cotonou flood control Benin.,CGCOC is contractor for Cotonou flood.,award,probable,uncorroborated
wba_clm_01HREAL365,wba_src_01HREAL316,wba_prj_01HREAL243,,,Sogea Satom is contractor for Bobo market Burkina.,Sogea Satom is contractor for Bobo market.,award,probable,uncorroborated
wba_clm_01HREAL366,wba_src_01HREAL317,wba_prj_01HREAL244,wba_org_01HREAL088,,CSCEC is contractor for Brazzaville conference center Congo.,CSCEC is contractor for Brazzaville center.,award,credibly_reported,uncorroborated
wba_clm_01HREAL367,wba_src_01HREAL318,wba_prj_01HREAL245,wba_org_01HREAL001,,Sinohydro is proposed contractor for Comoros solar 10MW.,Sinohydro is proposed contractor for Comoros solar.,award,probable,uncorroborated
wba_clm_01HREAL368,wba_src_01HREAL319,wba_prj_01HREAL246,,,Arezki Group is contractor for Farafenni bridge Gambia.,Arezki is contractor for Farafenni bridge.,award,probable,uncorroborated
wba_clm_01HREAL369,wba_src_01HREAL320,wba_prj_01HREAL247,,,China Railway is proposed contractor for Bafata hospital Guinea-Bissau.,China Railway is proposed contractor for Bafata hospital.,award,probable,uncorroborated
wba_clm_01HREAL370,wba_src_01HREAL321,wba_prj_01HREAL248,wba_org_01HREAL152,,China Harbour is proposed contractor for Greenville port Liberia.,China Harbour is proposed contractor for Greenville port.,award,probable,uncorroborated
wba_clm_01HREAL371,wba_src_01HREAL322,wba_prj_01HREAL249,wba_org_01HREAL152,,China Harbour is proposed contractor for Benghazi port Libya.,China Harbour is proposed contractor for Benghazi port.,award,probable,uncorroborated
wba_clm_01HREAL372,wba_src_01HREAL323,wba_prj_01HREAL250,wba_org_01HREAL001,,Scatec is proposed contractor for Kayes solar Mali.,Scatec is proposed contractor for Kayes solar.,award,probable,uncorroborated
